Sample in Buffer	Sample in Window	DataPort[0]	DataPort[1]	DataPort[2]	DataPort[3]	DataPort[4]	DataPort[5]	DataPort[6]	DataPort[7]	DataPort[8]	DataPort[9]	DataPort[10]	DataPort[11]	DataPort[12]	DataPort[13]	DataPort[14]	DataPort[15]	DataPort[16]	DataPort[17]	DataPort[18]	DataPort[19]	DataPort[20]	DataPort[21]	DataPort[22]	DataPort[23]	DataPort[24]	DataPort[25]	DataPort[26]	DataPort[27]	DataPort[28]	DataPort[29]	DataPort[30]	DataPort[31]	DataPort[32]	DataPort[33]	DataPort[34]	DataPort[35]	DataPort[36]	DataPort[37]	DataPort[38]	DataPort[39]	man_rst	arst	reset	pma_reset	man_daq_tx_dis	daq_tx_dis	txreset	TXD_VLD	TX_ACK	pcs_rst	man_control	txrate_done	man_daq_rate	DataPort[53]	DataPort[54]	DataPort[55]	DataPort[56]	DataPort[57]	DataPort[58]	DataPort[59]	word_clk_sel	plllock_i	DataPort[62]	DataPort[63]	L1A_MATCH	DataPort[65]	JDAQ_RATE	RATE_1_25	RATE_3_2	daq_rate	DataPort[70]	DataPort[71]	DataPort[72]	DataPort[73]	crc_dv	clr_crc	crc_calc	crc_vld1_i	crc_vld2_i	DataPort[79]	DataPort[80]	DataPort[81]	DataPort[82]	DataPort[83]	DataPort[84]	DataPort[85]	DataPort[86]	DataPort[87]	cdv_init	div_clk_rst	DataPort[90]	DataPort[91]	DataPort[92]	DataPort[93]	DataPort[94]	DataPort[95]	DataPort[96]	DataPort[97]	DataPort[98]	DataPort[99]	DataPort[100]	DataPort[101]	DataPort[102]	DataPort[103]	DataPort[104]	DataPort[105]	DataPort[106]	DataPort[107]	DataPort[108]	DataPort[109]	DataPort[110]	DataPort[111]	DataPort[112]	DataPort[113]	DataPort[114]	DataPort[115]	DataPort[116]	DataPort[117]	DataPort[118]	DataPort[119]	DataPort[120]	DataPort[121]	DataPort[122]	DataPort[123]	DataPort[124]	DataPort[125]	DataPort[126]	DataPort[127]	DataPort[128]	DataPort[129]	crc_i	dqrt_state	frm_state	mgt_tx_data_i	pkt_len	pkt_len_reg	ref_clk_sel	rom_addr	txcharisk_i	TXD	txrate_sel
7362	7362	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7363	7363	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7364	7364	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7365	7365	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7366	7366	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7367	7367	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7368	7368	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7369	7369	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7370	7370	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7371	7371	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7372	7372	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7373	7373	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7374	7374	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7375	7375	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7376	7376	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7377	7377	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7378	7378	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7379	7379	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7380	7380	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7381	7381	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7382	7382	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7383	7383	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7384	7384	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7385	7385	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7386	7386	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7387	7387	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7388	7388	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7389	7389	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7390	7390	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7391	7391	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7392	7392	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7393	7393	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7394	7394	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7395	7395	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7396	7396	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7397	7397	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7398	7398	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7399	7399	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7400	7400	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7401	7401	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7402	7402	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7403	7403	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
7404	7404	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	F72C	7	0	50BC	320	320	0	0	1	4431	2	
